S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
34,21,0,0,24,9,0,9,0,0,0,9,9,4,8.846153846153847,113.82248520710063,4.5,3.0,12.125,4.0
9,21,0,0,69,0,0,9,9,0,18,9,0,9,11.076923076923077,327.30177514792894,13.5,6.0,12.375,9.0
9,9,9,0,27,0,0,0,18,0,9,30,0,4,8.538461538461538,102.24852071005917,19.5,6.0,6.75,4.0
0,9,9,0,27,18,0,9,0,0,9,21,0,0,7.846153846153846,78.28402366863905,15.0,3.0,7.875,0.0
51,15,18,9,9,18,0,18,51,0,18,0,0,10,15.923076923076923,276.0710059171598,9.0,23.0,15.0,10.0
51,30,9,0,9,28,0,9,42,0,18,0,0,21,15.076923076923077,281.60946745562126,9.0,17.0,15.875,21.0
36,9,0,0,13,39,0,9,0,27,0,0,21,19,11.846153846153847,191.82248520710056,0.0,12.0,14.75,19.0
42,0,0,0,9,0,0,123,0,84,381,642,30,18,100.84615384615384,34618.89940828403,511.5,69.0,10.125,18.0
18,0,4,0,51,0,0,2352,9,2175,1272,69,9,18,458.38461538461536,704374.0828402368,670.5,1512.0,10.25,18.0
18,0,0,0,30,75,0,6450,18,681,1440,699,21,18,725.5384615384615,2907138.248520708,1069.5,2383.0,18.0,18.0
30,0,0,18,30,75,0,645,0,561,900,6702,39,66,692.3076923076923,3095080.828402368,3801.0,402.0,24.0,66.0
30,0,0,84,30,73,0,4053,0,525,582,1665,123,114,551.1538461538462,1222590.7455621301,1123.5,1526.0,42.5,114.0
15,0,18,84,87,327,0,4095,0,1956,624,915,447,151,659.0769230769231,1268961.7633136096,769.5,2017.0,122.25,151.0
21,0,18,55,249,513,0,2619,0,717,549,576,576,189,453.3076923076923,461216.9822485207,562.5,1112.0,179.0,189.0
39,0,40,72,288,312,0,138,0,273,144,228,597,129,163.92307692307693,27844.224852071013,186.0,137.0,168.5,129.0
39,0,18,177,198,213,0,66,45,153,180,63,564,69,132.0,21191.53846153846,121.5,88.0,151.125,69.0
21,0,18,213,216,213,0,27,21,87,168,60,744,148,137.53846153846155,37410.7100591716,114.0,45.0,178.125,148.0
21,9,36,135,216,274,0,18,0,51,123,30,654,228,120.53846153846153,30735.479289940828,76.5,23.0,168.125,228.0
21,9,18,135,181,306,0,21,0,153,45,9,459,136,104.38461538461539,18496.54437869823,27.0,58.0,141.125,136.0
30,0,18,123,165,216,0,21,21,120,54,60,384,45,93.23076923076923,11268.639053254437,57.0,54.0,117.0,45.0
9,0,18,75,147,255,0,0,30,75,93,114,213,31,79.15384615384616,6519.514792899409,103.5,35.0,89.625,31.0
18,0,36,36,117,171,0,0,18,180,120,63,195,18,73.38461538461539,4996.544378698225,91.5,66.0,71.625,18.0
18,4,45,45,81,171,0,0,9,90,99,84,75,37,55.46153846153846,2374.4023668639056,91.5,33.0,54.875,37.0
18,42,9,36,81,150,0,9,0,0,90,30,123,57,45.23076923076923,2318.4852071005917,60.0,3.0,57.375,57.0
91,0,18,36,81,72,0,9,21,0,90,30,165,28,47.15384615384615,2268.284023668639,60.0,10.0,57.875,28.0
123,0,18,58,69,54,0,9,39,0,48,0,51,0,36.07692307692308,1236.9940828402366,24.0,16.0,46.625,0.0
27,18,13,36,39,36,0,0,9,0,99,0,30,4,23.615384615384617,682.0828402366865,49.5,3.0,24.875,4.0
30,18,0,9,60,54,0,0,57,0,18,0,30,9,21.23076923076923,494.9467455621302,9.0,19.0,25.125,9.0
81,13,27,27,36,54,0,0,75,9,9,0,9,9,26.153846153846153,721.207100591716,4.5,28.0,30.875,9.0
81,0,27,27,36,45,0,0,9,9,0,9,252,9,38.07692307692308,4326.07100591716,4.5,6.0,58.5,9.0
45,18,18,27,52,84,0,0,9,9,60,9,9,21,26.153846153846153,630.2840236686391,34.5,6.0,31.625,21.0
0,18,18,13,51,27,0,9,9,9,78,9,0,33,18.53846153846154,468.2485207100592,43.5,9.0,15.875,33.0
51,33,22,0,30,63,0,18,0,27,18,9,0,16,20.846153846153847,373.20710059171597,13.5,15.0,24.875,16.0
111,33,9,9,30,72,0,9,0,18,0,0,9,0,23.076923076923077,1016.8402366863905,0.0,9.0,34.125,0.0
93,21,0,9,39,72,0,9,18,21,9,30,18,13,26.076923076923077,706.6863905325444,19.5,16.0,31.5,13.0
93,9,0,9,39,40,0,9,9,30,9,51,0,27,22.923076923076923,680.3786982248522,30.0,16.0,23.75,27.0
